OrderID,OrderDate,Region,City,Store,SalesChannel,CustomerID,Model,Variant,Color,StorageGB,WarrantyMonths,Serial,PaymentMethod,ListPrice,DiscountPct,DiscountAmount,FinalUnitPrice,Quantity,TotalAmount,SalesRep
ORD-00487,2023-05-27 17:44,Oceania,,Apple Reseller,Retail,CUST-367148,iPhone 15,256GB/Midnight,Midnight,256,24,512177328485ZRX,Cash,918.85,5.95,54.65,864.2,3,2592.6,I. Wilson
ORD-00933,2023-05-27 17:56,India,Kolkata,JD Central,Carrier,CUST-424278,iPhone 15,256GB/Titanium,Titanium,256,12,369635630844UTX,UPI,918.85,4.18,38.43,880.42,2,1760.84,L. Chen
ORD-00837,2023-05-29 13:28,North America,,Noon,Online,CUST-438609,iPhone 16,128GB/White,White,128,12,619925621385EPB,Credit Card,799.0,8.13,64.95,734.05,1,734.05,K. Davis
ORD-00552,2023-06-01 02:25,India,Surat,eBay Store,Enterprise,CUST-911595,iPad Air (M2),256GB/Blue,Blue,256,12,154584032183MQF,Credit Card,688.85,11.37,78.29,610.56,1,610.56,I. Wilson
ORD-00544,2023-06-02 15:04,North America,,Lazada,Online,CUST-297574,iPhone 16 Pro Max,1024GB/Black,Black,1024,12,587039305888FEM,Credit Card,1883.55,10.46,197.06,1686.49,3,5059.47,P. Nair
ORD-00062,2023-06-03 11:32,India,Ahmedabad,Croma,Retail,CUST-286393,iPhone SE (3rd Gen),64GB/Pink,Pink,64,12,794019953055EBG,Debit Card,429.0,7.26,31.13,397.87,1,397.87,H. Martin
ORD-00523,2023-06-05 12:33,Europe,,Lazada,Online,CUST-472033,iPhone 15 Pro,128GB/Green,Green,128,12,108288179751LYC,EMI,999.0,9.9,98.91,900.09,1,900.09,I. Wilson
ORD-00408,2023-06-05 22:35,Oceania,,Lazada,Online,CUST-280834,iPhone 14 Plus,128GB/Titanium,Titanium,128,24,547754952822CEU,Cash,799.0,7.87,62.84,736.16,1,736.16,F. Garcia
ORD-00041,2023-06-06 11:59,East Asia,,Target,Carrier,CUST-548845,iPhone 14 Plus,512GB/Space Black,Space Black,512,12,404104234685GMP,EMI,1038.7,8.56,88.92,949.78,1,949.78,E. Brown
ORD-00435,2023-06-07 01:46,Europe,,Target,Online,CUST-169410,iPhone SE (3rd Gen),128GB/White,White,128,24,231628451285WPH,Credit Card,493.35,9.5,46.87,446.48,3,1339.44,E. Brown
ORD-00576,2023-06-08 16:40,Europe,,eBay Store,Enterprise,CUST-700983,iPad Pro 13,128GB/Black,Black,128,24,280746357014JQE,Net Banking,1299.0,6.02,78.17,1220.83,1,1220.83,P. Nair
ORD-00825,2023-06-11 00:52,Middle East,,Flipkart Online,Online,CUST-621976,iPad Pro 13,256GB/Midnight,Midnight,256,12,563397470358TFR,Wallet,1493.85,10.93,163.32,1330.53,1,1330.53,F. Garcia
ORD-00657,2023-06-11 18:57,Middle East,,Reliance Digital,Retail,CUST-898376,iPhone 15,256GB/Starlight,Starlight,256,24,015371224786YWC,Credit Card,918.85,8.6,79.01,839.84,2,1679.68,R. Sharma
ORD-00196,2023-06-12 02:51,Latin America,,Jumia,Online,CUST-956021,iPhone 16 Plus,512GB/Starlight,Starlight,512,24,952034805035LZA,Debit Card,1168.7,10.14,118.5,1050.2,2,2100.4,I. Wilson
ORD-00114,2023-06-13 12:19,North America,,Target,Enterprise,CUST-427674,iPad Pro 11,512GB/Starlight,Starlight,512,24,927905597722DMW,Cash,1298.7,14.44,187.58,1111.12,1,1111.12,S. Singh
ORD-00194,2023-06-13 18:11,East Asia,,JD Central,Retail,CUST-419015,iPhone 15 Plus,128GB/Titanium,Titanium,128,12,957561752448AFW,UPI,899.0,6.85,61.61,837.39,1,837.39,H. Martin
ORD-00294,2023-06-14 18:52,South East Asia,,Target,Online,CUST-574395,iPhone 15 Pro,512GB/Midnight,Midnight,512,12,649324610610KCK,Debit Card,1298.7,7.74,100.53,1198.17,3,3594.51,S. Singh
ORD-00343,2023-06-14 23:18,Africa,,Best Buy,Online,CUST-459898,iPhone 14 Pro,128GB/Green,Green,128,24,922128452237HJJ,Credit Card,999.0,9.32,93.07,905.93,2,1811.86,L. Chen
ORD-00907,2023-06-16 01:26,East Asia,,Apple Reseller,Enterprise,CUST-439851,iPhone 16,128GB/Pink,Pink,128,24,883301977246JLM,Credit Card,799.0,14.43,115.27,683.73,1,683.73,K. Davis
ORD-00591,2023-06-16 09:55,Latin America,,eBay Store,Enterprise,CUST-543934,iPhone 15,256GB/Pink,Pink,256,24,299132233108ZCG,UPI,918.85,9.02,82.89,835.96,2,1671.92,A. Kumar
ORD-00536,2023-06-16 10:45,India,Ahmedabad,Apple Reseller,Authorized Reseller,CUST-281632,iPad Pro 13,512GB/Pink,Pink,512,24,827854437946KYT,EMI,1688.7,8.06,136.05,1552.65,2,3105.3,I. Wilson
ORD-00951,2023-06-16 11:12,East Asia,,Best Buy,Online,CUST-498357,iPhone 16 Pro,512GB/Green,Green,512,24,937647861694ERX,UPI,1428.7,9.9,141.45,1287.25,2,2574.5,E. Brown
ORD-00339,2023-06-19 15:59,India,Chennai,Best Buy,Retail,CUST-968895,iPhone 15 Plus,256GB/Starlight,Starlight,256,24,026196498601UED,EMI,1033.85,8.41,87.0,946.85,2,1893.7,J. Park
ORD-00112,2023-06-19 20:30,East Asia,,Apple Store,Carrier,CUST-322588,iPad Air (M2),1024GB/Blue,Blue,1024,12,206001131270JZU,UPI,868.55,8.66,75.22,793.33,1,793.33,D. Johnson
ORD-00430,2023-06-22 12:42,Latin America,,Apple Reseller,Retail,CUST-263589,iPad Pro 11,128GB/Titanium,Titanium,128,24,468245774979VEF,Credit Card,999.0,10.1,100.86,898.14,2,1796.28,P. Nair
ORD-00666,2023-06-24 15:21,East Asia,,Apple Reseller,Retail,CUST-122210,iPhone 16 Pro Max,512GB/Green,Green,512,24,285219265719GNM,Credit Card,1688.7,8.92,150.71,1537.99,2,3075.98,H. Martin
ORD-00271,2023-06-25 16:35,India,Coimbatore,Croma,Online,CUST-749953,iPad Pro 11,256GB/Space Black,Space Black,256,12,998108947608ZGA,UPI,1148.85,11.23,128.98,1019.87,2,2039.74,J. Park
ORD-00784,2023-06-25 17:07,Latin America,,JD Central,Online,CUST-688568,iPad Pro 13,128GB/White,White,128,12,694964443903QCJ,EMI,1299.0,14.33,186.21,1112.79,2,2225.58,L. Chen
ORD-00266,2023-06-26 14:49,South East Asia,,Apple Store,Authorized Reseller,CUST-145351,iPhone 16 Pro,512GB/Space Black,Space Black,512,24,398155987730HGM,UPI,1428.7,5.89,84.09,1344.61,2,2689.22,J. Park
ORD-00163,2023-06-26 22:11,Latin America,,Flipkart Online,Retail,CUST-913839,iPhone 14,256GB/Green,Green,256,12,353118584314CHK,EMI,803.85,5.99,48.15,755.7,1,755.7,M. Das
ORD-00937,2023-06-27 06:18,East Asia,,Noon,Retail,CUST-546330,iPhone SE (3rd Gen),128GB/Midnight,Midnight,128,12,521456615944GCB,Cash,493.35,10.98,54.17,439.18,1,439.18,L. Chen
ORD-00533,2023-06-28 12:01,Latin America,,Noon,Retail,CUST-491601,iPhone 15 Pro,1024GB/Red,Red,1024,24,691980067809EBM,Credit Card,1448.55,7.24,104.85,1343.7,2,2687.4,P. Nair
ORD-00411,2023-07-04 07:28,North America,,Lazada,Retail,CUST-400665,iPhone 16 Plus,256GB/Space Black,Space Black,256,24,305901909782NET,Net Banking,1033.85,3.17,32.78,1001.07,2,2002.14,P. Nair
ORD-00901,2023-07-04 16:46,South East Asia,,Apple Store,Retail,CUST-514495,iPhone 16 Plus,512GB/Black,Black,512,12,541819392335UHH,UPI,1168.7,7.9,92.37,1076.33,1,1076.33,I. Wilson
ORD-00786,2023-07-05 10:02,Europe,,eBay Store,Online,CUST-257391,iPhone 15 Pro,256GB/Pink,Pink,256,24,413023985407LSQ,Cash,1148.85,9.17,105.39,1043.46,3,3130.38,L. Chen
ORD-00002,2023-07-05 17:27,Europe,,Flipkart Online,Online,CUST-161981,iPhone 15 Pro Max,128GB/Black,Black,128,24,913909960308EKP,EMI,1199.0,12.08,144.81,1054.19,2,2108.38,I. Wilson
ORD-00979,2023-07-06 11:19,South East Asia,,Jumia,Retail,CUST-547338,iPhone 14 Pro Max,512GB/Green,Green,512,12,281080342711TPT,Debit Card,1428.7,8.92,127.38,1301.32,1,1301.32,E. Brown
ORD-00845,2023-07-06 22:03,East Asia,,Amazon Online,Retail,CUST-116193,iPhone 14 Pro,256GB/Midnight,Midnight,256,12,118326883483SJA,Credit Card,1148.85,7.14,82.03,1066.82,1,1066.82,D. Johnson
ORD-00841,2023-07-07 07:57,South East Asia,,Croma,Online,CUST-553072,iPhone 15 Pro Max,128GB/Titanium,Titanium,128,12,069865747291PTS,UPI,1199.0,12.48,149.68,1049.32,1,1049.32,A. Kumar
ORD-00908,2023-07-08 19:39,Middle East,,Croma,Online,CUST-391932,iPhone 15 Plus,512GB/Black,Black,512,24,899531796825PSZ,Credit Card,1168.7,7.18,83.92,1084.78,1,1084.78,I. Wilson
ORD-00432,2023-07-09 02:40,Latin America,,Flipkart Online,Authorized Reseller,CUST-332032,iPhone 16 Pro,1024GB/Black,Black,1024,12,463659765613CKS,EMI,1593.55,5.93,94.42,1499.13,2,2998.26,P. Nair
ORD-00320,2023-07-09 05:33,East Asia,,Walmart,Online,CUST-405129,iPhone 15 Pro Max,1024GB/Starlight,Starlight,1024,24,851390356261PGL,Net Banking,1738.55,9.12,158.62,1579.93,2,3159.86,A. Kumar
ORD-00969,2023-07-09 06:04,Africa,,Target,Retail,CUST-722182,iPhone 15 Plus,256GB/Blue,Blue,256,12,864073231780KTM,EMI,1033.85,4.33,44.75,989.1,1,989.1,D. Johnson
ORD-00655,2023-07-13 10:10,Europe,,JD Central,Retail,CUST-772479,iPhone 14 Pro,128GB/Blue,Blue,128,12,149467987047UKG,Debit Card,999.0,8.18,81.71,917.29,1,917.29,S. Singh
ORD-00493,2023-07-15 19:57,North America,,Croma,Retail,CUST-683826,iPhone 14 Pro Max,1024GB/Midnight,Midnight,1024,24,255393376876TWE,Debit Card,1593.55,6.4,101.96,1491.59,2,2983.18,F. Garcia
ORD-00406,2023-07-16 09:42,North America,,Croma,Online,CUST-939981,iPhone SE (3rd Gen),128GB/Starlight,Starlight,128,12,127860366635XYT,Credit Card,493.35,9.75,48.12,445.23,1,445.23,M. Das
ORD-00719,2023-07-16 16:13,North America,,Jumia,Retail,CUST-728741,iPad Air (M2),128GB/Black,Black,128,24,458962965556XGN,Debit Card,599.0,11.97,71.69,527.31,3,1581.93,D. Johnson
ORD-00970,2023-07-18 14:52,Latin America,,JD Central,Online,CUST-461382,iPhone 14 Pro,1024GB/Space Black,Space Black,1024,12,043552553470JCU,Net Banking,1448.55,13.91,201.47,1247.08,3,3741.24,M. Das
ORD-00473,2023-07-19 04:56,Europe,,eBay Store,Authorized Reseller,CUST-444264,iPhone 14 Pro Max,256GB/Space Black,Space Black,256,12,560811264502ZJY,EMI,1263.85,8.75,110.6,1153.25,1,1153.25,L. Chen
ORD-00563,2023-07-19 19:05,East Asia,,Jumia,Retail,CUST-652651,iPhone 16,256GB/Titanium,Titanium,256,12,892573727235VSZ,Credit Card,918.85,7.02,64.46,854.39,2,1708.78,I. Wilson
ORD-00165,2023-07-20 05:18,Latin America,,Target,Retail,CUST-220829,iPhone 14 Pro,1024GB/Starlight,Starlight,1024,24,493060926342NZB,Credit Card,1448.55,3.59,51.96,1396.59,1,1396.59,I. Wilson
ORD-00816,2023-07-20 14:12,Oceania,,Flipkart Online,Authorized Reseller,CUST-974458,iPhone 16 Plus,128GB/Red,Red,128,12,221318380432GCE,Credit Card,899.0,9.03,81.17,817.83,2,1635.66,R. Sharma
ORD-00086,2023-07-20 20:13,Middle East,,Amazon Online,Online,CUST-408763,iPhone 15 Pro,128GB/Black,Black,128,24,556405440559SRK,Debit Card,999.0,10.59,105.77,893.23,2,1786.46,V. Gupta
ORD-00445,2023-07-21 07:59,Oceania,,Noon,Online,CUST-359758,iPhone 16,128GB/Blue,Blue,128,12,303832875750GXW,Credit Card,799.0,8.27,66.04,732.96,2,1465.92,L. Chen
ORD-00879,2023-07-21 16:25,Europe,,Reliance Digital,Authorized Reseller,CUST-298508,iPhone SE (3rd Gen),64GB/Red,Red,64,12,658524032933CHX,Credit Card,429.0,5.73,24.58,404.42,2,808.84,R. Sharma
ORD-00646,2023-07-22 21:30,Africa,,Jumia,Retail,CUST-888101,iPhone 15 Plus,128GB/Pink,Pink,128,12,761953891714QSB,Cash,899.0,7.2,64.7,834.3,2,1668.6,F. Garcia
ORD-00156,2023-07-23 18:04,Latin America,,Best Buy,Authorized Reseller,CUST-465841,iPhone SE (3rd Gen),128GB/Titanium,Titanium,128,24,379600369070VHH,Credit Card,493.35,5.09,25.12,468.23,1,468.23,R. Sharma
ORD-00359,2023-07-24 12:32,Latin America,,Lazada,Retail,CUST-813501,iPad Pro 11,256GB/Midnight,Midnight,256,24,743179741972ECR,Credit Card,1148.85,2.11,24.26,1124.59,1,1124.59,S. Singh
ORD-00460,2023-07-24 22:37,East Asia,,Reliance Digital,Retail,CUST-108236,iPhone 16,128GB/Midnight,Midnight,128,24,663819375395CQV,Credit Card,799.0,2.52,20.12,778.88,1,778.88,M. Das
ORD-00061,2023-07-25 20:29,Oceania,,Flipkart Online,Online,CUST-138821,iPhone 15 Pro,128GB/White,White,128,24,107375043103VUG,Credit Card,999.0,8.83,88.26,910.74,1,910.74,A. Kumar
ORD-00273,2023-07-27 02:23,North America,,Amazon Online,Retail,CUST-387308,iPad Air (M2),128GB/White,White,128,24,444279953011BDX,Debit Card,599.0,3.42,20.49,578.51,1,578.51,P. Nair
ORD-00413,2023-07-29 01:21,Middle East,,Noon,Carrier,CUST-366542,iPad Pro 11,128GB/Green,Green,128,12,446877779519FDH,Wallet,999.0,4.39,43.87,955.13,3,2865.39,J. Park
ORD-00215,2023-07-30 11:22,Middle East,,JD Central,Retail,CUST-795210,iPhone 14,128GB/Red,Red,128,24,884714647177ZFS,Credit Card,699.0,5.5,38.47,660.53,1,660.53,J. Park
ORD-00696,2023-07-31 23:36,South East Asia,,Apple Reseller,Online,CUST-809355,iPhone 16,128GB/Space Black,Space Black,128,12,334449800389HKK,Cash,799.0,9.89,78.99,720.01,1,720.01,F. Garcia
ORD-00449,2023-08-02 17:02,North America,,Walmart,Online,CUST-411500,iPhone 15 Plus,512GB/Green,Green,512,12,677454803721GMX,Cash,1168.7,4.98,58.19,1110.51,3,3331.53,H. Martin
ORD-00635,2023-08-03 08:14,South East Asia,,Jumia,Authorized Reseller,CUST-105012,iPhone 15 Plus,128GB/Black,Black,128,24,408136766735PKM,Credit Card,899.0,3.16,28.4,870.6,1,870.6,K. Davis
ORD-00887,2023-08-05 15:39,North America,,Apple Store,Retail,CUST-315771,iPhone 14 Pro Max,256GB/Titanium,Titanium,256,24,607293604239XYQ,Credit Card,1263.85,3.3,41.75,1222.1,1,1222.1,J. Park
ORD-00884,2023-08-06 21:03,Africa,,Target,Authorized Reseller,CUST-946021,iPad Pro 11,512GB/White,White,512,24,383268939943EUD,Credit Card,1298.7,4.89,63.51,1235.19,1,1235.19,D. Johnson
ORD-00356,2023-08-06 22:32,Europe,,Amazon Online,Retail,CUST-549673,iPhone 16,128GB/Titanium,Titanium,128,12,290712048050DSZ,Credit Card,799.0,1.88,15.04,783.96,2,1567.92,H. Martin
ORD-00426,2023-08-07 02:22,Africa,,Lazada,Online,CUST-521494,iPhone 16,128GB/Space Black,Space Black,128,12,223101612370PWQ,Credit Card,799.0,7.0,55.9,743.1,2,1486.2,K. Davis
ORD-00640,2023-08-07 09:17,Middle East,,eBay Store,Retail,CUST-432406,iPhone 14 Plus,256GB/Blue,Blue,256,12,827415155824BPU,Credit Card,918.85,4.01,36.86,881.99,1,881.99,L. Chen
ORD-00333,2023-08-08 04:35,Europe,,Amazon Online,Online,CUST-677594,iPhone 14 Pro,128GB/Space Black,Space Black,128,24,126307661292KBC,UPI,999.0,3.21,32.05,966.95,2,1933.9,M. Das
ORD-00659,2023-08-08 04:40,Middle East,,Amazon Online,Retail,CUST-653005,iPhone 16 Plus,512GB/Pink,Pink,512,24,338869297693LNB,Debit Card,1168.7,3.47,40.54,1128.16,2,2256.32,D. Johnson
ORD-00866,2023-08-10 23:44,North America,,Croma,Retail,CUST-677649,iPad Pro 11,128GB/Blue,Blue,128,12,420722267207BMX,Credit Card,999.0,1.05,10.44,988.56,1,988.56,A. Kumar
ORD-00548,2023-08-11 14:27,Europe,,Noon,Carrier,CUST-847180,iPhone SE (3rd Gen),64GB/Pink,Pink,64,12,656840832853ZMB,Debit Card,429.0,7.18,30.81,398.19,2,796.38,I. Wilson
ORD-00145,2023-08-12 16:14,North America,,Lazada,Online,CUST-810577,iPhone 16 Plus,256GB/Green,Green,256,12,265523994817JWY,Debit Card,1033.85,5.61,58.02,975.83,1,975.83,F. Garcia
ORD-00754,2023-08-12 19:59,Africa,,Croma,Enterprise,CUST-100262,iPhone 15 Pro Max,512GB/Red,Red,512,24,368438704319DQT,Debit Card,1558.7,8.88,138.34,1420.36,2,2840.72,P. Nair
ORD-00692,2023-08-14 19:27,India,Mumbai,Target,Online,CUST-379548,iPad Air (M2),256GB/Green,Green,256,12,328687247148TBW,UPI,688.85,4.62,31.8,657.05,1,657.05,A. Kumar
ORD-00625,2023-08-15 07:29,North America,,eBay Store,Enterprise,CUST-825836,iPhone 15 Pro Max,128GB/Red,Red,128,24,350446947419BMU,Credit Card,1199.0,8.22,98.52,1100.48,1,1100.48,K. Davis
ORD-00990,2023-08-15 08:49,India,Mumbai,Apple Store,Authorized Reseller,CUST-391541,iPad Pro 13,256GB/Green,Green,256,24,992223519929GLT,UPI,1493.85,4.58,68.46,1425.39,1,1425.39,K. Davis
ORD-00880,2023-08-18 01:08,East Asia,,Target,Online,CUST-650604,iPhone 14 Pro,256GB/Black,Black,256,12,112009090072CBP,Credit Card,1148.85,5.42,62.26,1086.59,3,3259.77,L. Chen
ORD-00484,2023-08-19 10:21,South East Asia,,Amazon Online,Retail,CUST-852434,iPhone 14,128GB/Red,Red,128,24,542209178538DAM,Credit Card,699.0,2.96,20.69,678.31,1,678.31,H. Martin
ORD-00975,2023-08-19 22:34,Oceania,,Target,Retail,CUST-551014,iPhone 14 Pro,128GB/Green,Green,128,24,269666065180FVU,Credit Card,999.0,0.49,4.9,994.1,2,1988.2,D. Johnson
ORD-00186,2023-08-20 01:59,North America,,Apple Store,Online,CUST-808017,iPhone 14 Plus,128GB/Blue,Blue,128,24,345370971071CJF,Debit Card,799.0,9.61,76.81,722.19,1,722.19,J. Park
ORD-00433,2023-08-24 18:47,India,Indore,Noon,Authorized Reseller,CUST-568948,iPhone 15 Pro,256GB/Starlight,Starlight,256,12,659623988654NLR,Credit Card,1148.85,1.72,19.77,1129.08,2,2258.16,R. Sharma
ORD-00127,2023-08-25 20:23,Africa,,Walmart,Online,CUST-249702,iPhone 14 Pro,128GB/Pink,Pink,128,24,530278272466HEA,UPI,999.0,3.96,39.53,959.47,1,959.47,A. Kumar
ORD-00835,2023-08-26 07:30,North America,,JD Central,Enterprise,CUST-746022,iPhone 15 Pro Max,1024GB/Space Black,Space Black,1024,12,599108795863SMF,Net Banking,1738.55,4.15,72.22,1666.33,2,3332.66,R. Sharma
ORD-00372,2023-08-26 10:25,Europe,,Croma,Online,CUST-352055,iPhone SE (3rd Gen),64GB/Starlight,Starlight,64,12,635936088447YRQ,Credit Card,429.0,3.01,12.93,416.07,3,1248.21,E. Brown
ORD-00650,2023-08-26 10:54,India,Delhi,Reliance Digital,Online,CUST-996434,iPhone 15,128GB/Midnight,Midnight,128,12,608726041043SEF,Debit Card,799.0,9.19,73.4,725.6,1,725.6,S. Singh
ORD-00610,2023-08-26 14:40,Europe,,eBay Store,Authorized Reseller,CUST-727072,iPhone 14 Plus,512GB/Green,Green,512,24,687115892906GJR,Debit Card,1038.7,3.11,32.31,1006.39,1,1006.39,M. Das
ORD-00714,2023-08-27 08:08,North America,,Walmart,Online,CUST-909083,iPhone 16 Plus,256GB/Midnight,Midnight,256,24,936795657425JUJ,Debit Card,1033.85,9.39,97.11,936.74,1,936.74,F. Garcia
ORD-00882,2023-08-27 21:47,India,Lucknow,Reliance Digital,Online,CUST-816748,iPhone 15 Pro Max,256GB/Black,Black,256,12,696614885306UVR,Cash,1378.85,8.59,118.51,1260.34,1,1260.34,I. Wilson
ORD-00427,2023-08-28 00:25,Latin America,,Noon,Online,CUST-457199,iPhone 16 Pro,1024GB/White,White,1024,12,339657852614PKK,Credit Card,1593.55,8.53,135.99,1457.56,2,2915.12,A. Kumar
ORD-00362,2023-08-28 03:51,Europe,,Target,Retail,CUST-499075,iPhone SE (3rd Gen),64GB/Black,Black,64,24,130205149589QWU,Debit Card,429.0,2.9,12.46,416.54,1,416.54,M. Das
ORD-00235,2023-08-28 04:31,North America,,Jumia,Retail,CUST-383607,iPhone 16 Pro,256GB/Midnight,Midnight,256,24,881573298084MGK,Credit Card,1263.85,6.46,81.62,1182.23,2,2364.46,K. Davis
ORD-00856,2023-08-28 23:20,Europe,,Target,Online,CUST-580882,iPhone 16 Pro Max,256GB/Blue,Blue,256,12,282767673954LJX,UPI,1493.85,3.24,48.35,1445.5,3,4336.5,R. Sharma
ORD-00428,2023-08-29 06:27,Oceania,,Apple Store,Online,CUST-441152,iPad Air (M2),512GB/Space Black,Space Black,512,24,743746911719QPJ,Debit Card,778.7,5.19,40.41,738.29,1,738.29,R. Sharma
ORD-00458,2023-09-03 11:02,North America,,Best Buy,Retail,CUST-350800,iPhone 15 Pro Max,256GB/Midnight,Midnight,256,12,902047503374YRQ,Debit Card,1378.85,5.47,75.48,1303.37,3,3910.11,A. Kumar
ORD-00762,2023-09-03 20:02,North America,,Noon,Retail,CUST-244886,iPhone 16 Pro,128GB/Black,Black,128,12,392979205511JES,Credit Card,1099.0,7.48,82.21,1016.79,1,1016.79,D. Johnson
ORD-00524,2023-09-04 12:06,India,Pune,Apple Reseller,Online,CUST-453817,iPhone 14 Plus,512GB/Pink,Pink,512,12,034980551739RDG,Credit Card,1038.7,8.08,83.9,954.8,1,954.8,H. Martin
ORD-00943,2023-09-06 06:07,India,Surat,Walmart,Online,CUST-288447,iPhone 14 Pro,128GB/Red,Red,128,12,487762609122YLN,Credit Card,999.0,10.04,100.29,898.71,1,898.71,F. Garcia
ORD-00821,2023-09-06 07:23,Latin America,,Apple Reseller,Online,CUST-434576,iPhone 15 Plus,512GB/Midnight,Midnight,512,12,673629466430NJZ,Net Banking,1168.7,5.85,68.42,1100.28,2,2200.56,S. Singh
ORD-00201,2023-09-08 01:34,North America,,Target,Online,CUST-626228,iPad Pro 13,1024GB/Starlight,Starlight,1024,24,382495222805YHQ,Credit Card,1883.55,6.32,119.01,1764.54,1,1764.54,K. Davis
ORD-00850,2023-09-08 20:23,Latin America,,Croma,Online,CUST-657218,iPhone 15 Pro,1024GB/Space Black,Space Black,1024,24,586058133508ESJ,Credit Card,1448.55,6.5,94.1,1354.45,1,1354.45,J. Park
ORD-00794,2023-09-09 23:01,East Asia,,eBay Store,Retail,CUST-765069,iPhone 14 Pro Max,128GB/Black,Black,128,24,881318764268NQA,Credit Card,1099.0,2.01,22.07,1076.93,3,3230.79,I. Wilson
ORD-00436,2023-09-12 01:05,Europe,,JD Central,Retail,CUST-610753,iPad Pro 11,512GB/Red,Red,512,12,506457342722QYM,Credit Card,1298.7,7.04,91.42,1207.28,3,3621.84,A. Kumar
ORD-00947,2023-09-12 06:53,North America,,Best Buy,Retail,CUST-140055,iPhone 15,256GB/Black,Black,256,12,989136119006PBP,Credit Card,918.85,1.24,11.44,907.41,1,907.41,E. Brown
ORD-00534,2023-09-12 21:57,North America,,Target,Retail,CUST-193453,iPhone 14 Plus,256GB/Black,Black,256,24,823147652295ADC,Credit Card,918.85,5.93,54.45,864.4,3,2593.2,R. Sharma
ORD-00795,2023-09-12 22:38,South East Asia,,Target,Retail,CUST-103989,iPad Pro 11,256GB/Midnight,Midnight,256,12,403740666120WPS,Cash,1148.85,4.47,51.32,1097.53,2,2195.06,J. Park
ORD-00474,2023-09-13 11:22,North America,,Noon,Authorized Reseller,CUST-459980,iPhone 15 Plus,128GB/Starlight,Starlight,128,24,277054581505YYS,Debit Card,899.0,3.14,28.26,870.74,1,870.74,S. Singh
ORD-00758,2023-09-13 19:57,Oceania,,Noon,Retail,CUST-868267,iPhone 14 Plus,512GB/Starlight,Starlight,512,24,994716136986XWH,EMI,1038.7,1.14,11.79,1026.91,1,1026.91,I. Wilson
ORD-00954,2023-09-16 05:03,South East Asia,,Reliance Digital,Retail,CUST-166025,iPhone 16 Pro,512GB/Red,Red,512,24,455309896293YTX,UPI,1428.7,6.71,95.93,1332.77,2,2665.54,K. Davis
ORD-00164,2023-09-16 22:25,North America,,JD Central,Online,CUST-396080,iPhone 14 Plus,128GB/Pink,Pink,128,12,567242055607HNM,Cash,799.0,10.78,86.14,712.86,3,2138.58,D. Johnson
ORD-00370,2023-09-17 21:02,India,Mumbai,Flipkart Online,Online,CUST-754905,iPad Air (M2),128GB/Blue,Blue,128,12,330999341333RUU,Credit Card,599.0,2.4,14.39,584.61,1,584.61,M. Das
ORD-00146,2023-09-18 13:55,North America,,Flipkart Online,Retail,CUST-208377,iPhone 14 Pro,256GB/Green,Green,256,12,068917692649VDN,Net Banking,1148.85,3.73,42.9,1105.95,3,3317.85,D. Johnson
ORD-00414,2023-09-19 06:08,Middle East,,Walmart,Retail,CUST-319246,iPhone 16 Pro,512GB/Starlight,Starlight,512,12,753577020271CQA,Cash,1428.7,2.52,36.06,1392.64,2,2785.28,L. Chen
ORD-00108,2023-09-19 18:40,North America,,Reliance Digital,Authorized Reseller,CUST-191830,iPhone 16 Pro,128GB/Space Black,Space Black,128,24,068689064100GRV,Credit Card,1099.0,3.77,41.47,1057.53,1,1057.53,P. Nair
ORD-00071,2023-09-21 11:27,Europe,,Reliance Digital,Online,CUST-483078,iPhone 14 Plus,256GB/Space Black,Space Black,256,12,178800215810SNW,Cash,918.85,8.41,77.31,841.54,3,2524.62,E. Brown
ORD-00310,2023-09-22 02:29,Oceania,,Lazada,Online,CUST-817288,iPhone 16 Plus,128GB/Titanium,Titanium,128,12,904156812610BKX,Wallet,899.0,5.25,47.18,851.82,2,1703.64,F. Garcia
ORD-00840,2023-09-25 16:18,Latin America,,Jumia,Online,CUST-431227,iPad Air (M2),128GB/Blue,Blue,128,12,171440830071THV,UPI,599.0,4.58,27.46,571.54,2,1143.08,I. Wilson
ORD-00122,2023-09-26 08:53,Africa,,eBay Store,Authorized Reseller,CUST-139710,iPhone 15 Plus,128GB/Blue,Blue,128,12,532610008577CVW,Debit Card,899.0,2.55,22.88,876.12,3,2628.36,A. Kumar
ORD-00342,2023-09-26 11:40,North America,,Reliance Digital,Online,CUST-992679,iPhone 15 Pro,1024GB/Green,Green,1024,12,634807701103QVR,Debit Card,1448.55,5.39,78.08,1370.47,1,1370.47,I. Wilson
ORD-00189,2023-09-26 18:39,Latin America,,Target,Enterprise,CUST-145776,iPad Air (M2),128GB/Pink,Pink,128,12,325759765505URL,Credit Card,599.0,8.95,53.59,545.41,1,545.41,F. Garcia
